"","data/Exp1_A_Sample_1","data/Exp1_A_Sample_2","data/Exp1_B_Sample_1","data/Exp1_B_Sample_2","data/Exp1_C_Sample_1","data/Exp1_C_Sample_2"
"ENSG00000008654",0,2,0,1,0,0
"ENSG00000008655",184,300,346,412,180,407
"ENSG00000008656",0,2,0,1,0,1
"ENSG00000008657",0,2,1,0,1,1
"ENSG00000008658",28,25,16,36,25,32
"ENSG00000008659",7,3,8,5,9,7
"ENSG00000008660",28,15,22,30,21,26
"ENSG00000008661",5,14,11,4,1,16
"ENSG00000008662",1,2,2,4,1,3
"ENSG00000008663",130,146,118,88,24,20
"ENSG00000008664",14,11,11,13,3,15
"ENSG00000008665",1,1,0,0,1,1
"ENSG00000008666",10,10,14,13,1,15
"ENSG00000008667",38,45,110,48,22,24
"ENSG00000008668",4,1,2,4,3,3
"ENSG00000008669",21,37,65,29,51,11
"ENSG00000008670",7,4,6,3,6,5
"ENSG00000008671",6,24,15,32,1,5
"ENSG00000008672",1,0,0,1,0,0
"ENSG00000008673",0,0,0,0,0,0
"ENSG00000008674",0,2,0,1,0,2
"ENSG00000008675",0,0,1,1,1,0
"ENSG00000008676",0,0,0,2,0,0
"ENSG00000008677",1,1,0,1,1,1
"ENSG00000008678",0,3,3,0,1,1
"ENSG00000008679",0,0,0,0,0,0
"ENSG00000008680",288,443,623,757,452,371
"ENSG00000008681",6,13,6,15,15,5
"ENSG00000008682",15,25,24,30,7,22
"ENSG00000008683",1,1,1,2,2,2
"ENSG00000008684",6,5,2,7,7,6
"ENSG00000008685",0,0,1,0,1,0
"ENSG00000008686",102,85,59,104,111,74
"ENSG00000008687",46,33,13,44,24,57
"ENSG00000008688",21,7,10,26,1,10
"ENSG00000008689",1,0,0,2,2,1
"ENSG00000008690",17,6,49,4,24,22
"ENSG00000008691",0,0,0,0,0,0
"ENSG00000008692",1,0,0,2,1,0
"ENSG00000008693",122,111,176,103,121,160
"ENSG00000008694",11,71,25,41,21,70
"ENSG00000008695",0,0,2,0,1,0
"ENSG00000008696",16,4,38,23,5,21
"ENSG00000008697",7,9,2,4,4,4
"ENSG00000008698",2,1,1,0,1,1
"ENSG00000008699",0,3,4,2,0,2
"ENSG00000008700",11,12,5,9,6,10
"ENSG00000008701",6,7,4,3,8,5
"ENSG00000008702",15,8,35,21,18,24
"ENSG00000008703",0,0,0,0,0,1
"ENSG00000008704",0,0,0,1,0,0
"ENSG00000008705",369,987,363,739,160,403
"ENSG00000008706",1,0,0,0,0,0
"ENSG00000008707",0,0,0,0,0,2
"ENSG00000008708",30,97,35,105,45,180
"ENSG00000008709",0,0,0,0,1,0
"ENSG00000008710",0,0,0,0,0,0
"ENSG00000008711",119,81,125,83,116,280
"ENSG00000008712",0,1,0,0,1,0
"ENSG00000008713",118,127,130,175,70,71
"ENSG00000008714",1102,1111,428,1326,1004,825
"ENSG00000008715",28,38,19,28,34,8
"ENSG00000008716",0,0,1,4,2,2
"ENSG00000008717",1,1,0,1,0,1
"ENSG00000008718",34,14,7,9,8,9
"ENSG00000008719",49,102,59,118,49,41
"ENSG00000008720",2,0,1,1,0,0
"ENSG00000008721",32,281,74,99,58,140
"ENSG00000008722",0,2,1,0,0,0
"ENSG00000008723",726,351,625,380,458,419
"ENSG00000008724",44,85,116,176,25,45
"ENSG00000008725",14,26,25,7,26,3
"ENSG00000008726",1,2,0,1,0,1
"ENSG00000008727",0,0,0,1,0,2
"ENSG00000008728",2,0,0,1,1,1
"ENSG00000008729",0,0,0,0,0,0
"ENSG00000008730",3,9,1,3,7,4
"ENSG00000008731",0,0,0,0,1,1
"ENSG00000008732",2,4,0,3,2,0
"ENSG00000008733",0,1,0,0,0,0
"ENSG00000008734",1,0,2,0,0,0
"ENSG00000008735",7,8,6,9,5,1
"ENSG00000008736",37,35,13,21,8,15
"ENSG00000008737",2,0,0,0,1,2
"ENSG00000008738",38,150,199,132,99,55
"ENSG00000008739",0,2,0,0,0,1
"ENSG00000008740",0,0,0,0,0,0
"ENSG00000008741",22,31,42,31,16,27
"ENSG00000008742",44,12,15,31,27,60
"ENSG00000008743",0,0,0,0,0,0
"ENSG00000008744",8,24,21,22,12,19
"ENSG00000008745",97,104,59,94,43,102
"ENSG00000008746",659,711,1759,974,567,1120
"ENSG00000008747",23,11,72,58,21,59
"ENSG00000008748",17,15,23,16,1,27
"ENSG00000008749",1,1,0,0,0,0
"ENSG00000008750",1,3,3,1,1,3
"ENSG00000008751",0,0,1,0,2,0
"ENSG00000008752",2,0,1,0,1,0
"ENSG00000008753",2,2,2,5,3,4
"ENSG00000008754",361,468,365,537,403,160
"ENSG00000008755",0,1,2,1,0,3
"ENSG00000008756",1118,3247,928,511,1287,1942
"ENSG00000008757",99,132,27,103,54,40
"ENSG00000008758",628,758,851,505,686,512
"ENSG00000008759",44,41,62,62,42,22
"ENSG00000008760",13,15,8,14,12,10
"ENSG00000008761",855,408,224,207,156,407
"ENSG00000008762",19,9,29,46,19,2
"ENSG00000008763",5,8,6,4,7,7
"ENSG00000008764",3,18,7,8,9,4
"ENSG00000008765",10,9,10,15,1,6
"ENSG00000008766",25,42,12,32,32,27
"ENSG00000008767",32,38,39,71,6,41
"ENSG00000008768",1,2,1,0,0,0
"ENSG00000008769",0,3,0,0,0,0
"ENSG00000008770",2,1,4,5,4,2
"ENSG00000008771",1,0,0,0,1,0
"ENSG00000008772",0,2,1,1,0,0
"ENSG00000008773",764,2472,587,1228,488,501
"ENSG00000008774",0,1,0,0,1,1
"ENSG00000008775",0,0,1,0,0,1
"ENSG00000008776",417,361,37,279,335,404
"ENSG00000008777",28,19,15,18,11,15
"ENSG00000008778",0,0,0,0,2,1
"ENSG00000008779",183,215,118,194,29,151
"ENSG00000008780",18,6,18,13,15,23
"ENSG00000008781",187,178,244,160,111,167
"ENSG00000008782",40,55,52,47,38,42
"ENSG00000008783",2,3,4,6,3,0
"ENSG00000008784",47,68,68,63,50,33
"ENSG00000008785",4,26,24,32,3,24
"ENSG00000008786",6,8,3,2,2,3
"ENSG00000008787",23,6,28,3,22,6
"ENSG00000008788",2,0,0,1,0,0
"ENSG00000008789",95,78,72,100,65,36
"ENSG00000008790",7,31,30,26,26,15
"ENSG00000008791",6,42,30,37,63,23
"ENSG00000008792",1,2,1,3,1,2
"ENSG00000008793",2,1,0,0,0,0
"ENSG00000008794",2,0,1,0,0,0
"ENSG00000008795",2,1,0,1,1,1
"ENSG00000008796",0,0,1,1,0,0
"ENSG00000008797",15,8,66,16,10,40
"ENSG00000008798",0,0,1,0,0,0
"ENSG00000008799",39,77,77,19,38,39
"ENSG00000008800",0,2,2,0,1,3
"ENSG00000008801",11,12,27,10,13,13
"ENSG00000008802",0,1,0,1,0,0
"ENSG00000008803",0,0,0,0,0,0
"ENSG00000008804",8,4,8,8,14,18
"ENSG00000008805",3,11,6,3,4,19
"ENSG00000008806",63,81,30,26,39,103
"ENSG00000008807",1,1,0,1,0,1
"ENSG00000008808",77,71,51,64,33,68
"ENSG00000008809",125,103,54,89,46,205
"ENSG00000008810",3049,7022,6159,3250,3962,2912
"ENSG00000008811",266,413,296,330,75,150
"ENSG00000008812",1,1,0,0,0,1
"ENSG00000008813",0,0,0,1,0,0
"ENSG00000008814",0,0,1,0,1,3
"ENSG00000008815",13,13,22,18,13,18
"ENSG00000008816",2,1,2,2,1,3
"ENSG00000008817",1,0,1,0,2,1
"ENSG00000008818",115,82,101,62,35,49
"ENSG00000008819",282,175,113,402,80,256
"ENSG00000008820",1,4,4,2,4,2
"ENSG00000008821",0,2,0,0,1,0
"ENSG00000008822",0,0,0,0,0,0
"ENSG00000008823",6,6,32,15,4,13
"ENSG00000008824",11,31,64,40,21,27
"ENSG00000008825",30,65,47,97,151,168
"ENSG00000008826",15,33,25,53,23,38
"ENSG00000008827",7,5,2,6,4,8
"ENSG00000008828",13,21,33,22,18,11
"ENSG00000008829",0,0,4,2,3,3
"ENSG00000008830",0,0,1,2,0,0
"ENSG00000008831",53,30,49,72,31,15
"ENSG00000008832",5,1,0,1,1,1
"ENSG00000008833",60,185,72,98,42,64
"ENSG00000008834",0,0,2,1,0,0
"ENSG00000008835",2,0,2,0,0,0
"ENSG00000008836",75,147,73,88,54,62
"ENSG00000008837",1,0,3,5,0,5
"ENSG00000008838",7,9,2,10,1,1
"ENSG00000008839",337,363,461,270,286,403
"ENSG00000008840",67,101,116,66,80,88
"ENSG00000008841",4,7,4,15,5,5
"ENSG00000008842",0,0,0,0,0,0
"ENSG00000008843",1,0,0,1,0,1
"ENSG00000008844",1,0,0,0,0,1
"ENSG00000008845",0,0,0,0,0,0
"ENSG00000008846",10,9,4,6,5,3
"ENSG00000008847",1,4,1,1,2,2
"ENSG00000008848",48,35,45,46,29,110
"ENSG00000008849",51,22,117,56,43,67
"ENSG00000008850",0,1,0,0,1,0
"ENSG00000008851",20,29,10,27,54,75
"ENSG00000008852",4,26,9,19,10,44
"ENSG00000008853",3,1,0,0,0,0
"ENSG00000008854",2,0,0,0,0,0
"ENSG00000008855",22,20,15,25,7,14
"ENSG00000008856",11,19,45,24,27,24
"ENSG00000008857",263,316,261,262,437,481
"ENSG00000008858",1,0,1,3,1,0
"ENSG00000008859",1207,1823,677,2686,2062,1252
"ENSG00000008860",2,14,6,1,1,10
"ENSG00000008861",185,171,215,243,77,189
"ENSG00000008862",6,4,6,23,7,10
"ENSG00000008863",1,1,0,0,0,1
"ENSG00000008864",2,1,0,1,0,0
"ENSG00000008865",0,0,0,0,0,0
"ENSG00000008866",10542,4364,12176,10101,6349,6269
"ENSG00000008867",4,2,0,1,1,0
"ENSG00000008868",0,1,1,3,2,0
"ENSG00000008869",4,3,4,10,0,9
"ENSG00000008870",11,2,2,2,4,1
"ENSG00000008871",0,0,0,0,2,0
"ENSG00000008872",0,1,0,2,0,0
"ENSG00000008873",0,0,1,1,1,1
"ENSG00000008874",0,0,0,1,1,0
"ENSG00000008875",1,2,3,3,0,1
"ENSG00000008876",0,0,0,0,0,0
"ENSG00000008877",1,1,1,1,1,1
"ENSG00000008878",0,0,2,2,1,5
"ENSG00000008879",661,1061,450,698,323,370
"ENSG00000008880",4,9,8,12,5,10
"ENSG00000008881",1,0,0,1,0,1
"ENSG00000008882",1,1,0,3,1,3
"ENSG00000008883",48,37,21,50,27,7
"ENSG00000008884",1,0,0,0,0,0
"ENSG00000008885",0,0,0,0,0,0
"ENSG00000008886",0,0,1,0,1,0
"ENSG00000008887",493,503,387,544,301,595
"ENSG00000008888",4,20,11,10,12,17
"ENSG00000008889",307,585,281,293,472,302
"ENSG00000008890",0,0,1,0,0,2
"ENSG00000008891",0,0,0,0,0,0
"ENSG00000008892",11,11,12,5,5,12
"ENSG00000008893",134,122,161,102,74,87
"ENSG00000008894",0,0,1,0,0,0
"ENSG00000008895",1,0,2,2,1,0
"ENSG00000008896",0,0,0,0,0,0
"ENSG00000008897",1,5,4,5,1,4
"ENSG00000008898",848,504,879,873,247,253
"ENSG00000008899",1,0,1,0,0,0
"ENSG00000008900",9,3,15,7,6,16
"ENSG00000008901",1,1,3,0,1,2
"ENSG00000008902",0,0,0,1,1,0
"ENSG00000008903",0,1,0,0,0,0
"ENSG00000008904",0,1,1,1,0,1
"ENSG00000008905",0,1,0,1,0,0
"ENSG00000008906",0,0,0,0,0,0
"ENSG00000008907",0,1,1,1,1,0
"ENSG00000008908",1288,792,750,1544,136,1275
"ENSG00000008909",30,19,19,45,21,25
"ENSG00000008910",0,0,0,0,0,0
"ENSG00000008911",0,3,1,1,0,0
"ENSG00000008912",0,0,1,0,0,2
"ENSG00000008913",1,0,0,0,0,0
"ENSG00000008914",22,20,28,22,23,29
"ENSG00000008915",612,980,223,643,479,371
"ENSG00000008916",0,0,0,0,0,0
"ENSG00000008917",0,0,0,0,0,0
"ENSG00000008918",0,0,2,1,0,0
"ENSG00000008919",2,2,3,1,1,1
"ENSG00000008920",24,14,12,15,7,10
"ENSG00000008921",43,36,48,46,15,34
"ENSG00000008922",3,1,10,2,4,5
"ENSG00000008923",7,1,2,3,10,8
"ENSG00000008924",11,23,17,17,36,20
"ENSG00000008925",30,39,54,24,22,45
"ENSG00000008926",1,1,0,0,2,1
"ENSG00000008927",563,227,562,180,752,675
"ENSG00000008928",0,0,0,0,0,1
"ENSG00000008929",16,22,15,9,14,10
"ENSG00000008930",0,0,1,0,0,1
"ENSG00000008931",114,194,206,141,161,111
"ENSG00000008932",1068,1377,1747,979,1390,2220
"ENSG00000008933",6,7,2,1,5,4
"ENSG00000008934",4,19,34,36,26,29
"ENSG00000008935",0,1,0,1,0,0
"ENSG00000008936",1,1,0,0,1,0
"ENSG00000008937",30,70,125,43,29,78
"ENSG00000008938",0,0,1,1,1,4
"ENSG00000008939",0,0,2,0,2,0
"ENSG00000008940",6,14,1,20,8,16
"ENSG00000008941",12,8,16,3,9,7
"ENSG00000008942",23,18,25,14,19,33
"ENSG00000008943",2,0,0,1,1,0
"ENSG00000008944",2,1,0,1,0,1
"ENSG00000008945",1,1,0,0,0,0
"ENSG00000008946",19,30,22,41,6,61
"ENSG00000008947",74,53,58,34,20,26
"ENSG00000008948",424,442,213,754,231,500
"ENSG00000008949",109,83,115,64,68,61
"ENSG00000008950",1,0,0,0,1,0
"ENSG00000008951",79,49,128,36,45,50
"ENSG00000008952",8,3,2,3,1,5
"ENSG00000008953",0,0,0,0,0,0
"ENSG00000008954",0,0,1,1,0,0
"ENSG00000008955",15,17,3,10,12,13
"ENSG00000008956",6,5,3,0,2,1
"ENSG00000008957",0,0,0,0,0,0
"ENSG00000008958",0,2,1,2,6,1
"ENSG00000008959",205,455,233,420,380,463
"ENSG00000008960",0,0,1,1,0,1
"ENSG00000008961",2,1,0,1,0,0
"ENSG00000008962",1,0,2,0,1,0
"ENSG00000008963",0,2,0,1,0,1
"ENSG00000008964",1,0,0,0,0,0
"ENSG00000008965",949,707,1706,549,434,974
"ENSG00000008966",154,167,311,289,270,118
"ENSG00000008967",1,1,0,2,2,1
"ENSG00000008968",17,39,17,39,25,27
"ENSG00000008969",21,26,23,67,62,48
"ENSG00000008970",6,2,5,8,3,8
"ENSG00000008971",18,4,16,5,4,2
"ENSG00000008972",41,40,45,52,22,44
"ENSG00000008973",2,2,0,2,1,0
"ENSG00000008974",0,0,0,0,0,0
"ENSG00000008975",7,4,3,3,8,4
"ENSG00000008976",30,50,51,38,27,85
"ENSG00000008977",126,141,46,119,86,338
"ENSG00000008978",0,0,0,0,0,0
"ENSG00000008979",38,3,26,5,13,18
"ENSG00000008980",1,8,8,1,2,8
"ENSG00000008981",13,18,6,3,4,5
"ENSG00000008982",147,129,136,395,108,69
"ENSG00000008983",0,0,0,0,0,0
"ENSG00000008984",21,3,20,9,4,8
"ENSG00000008985",16,7,17,11,14,9
"ENSG00000008986",0,0,0,0,0,0
"ENSG00000008987",8522,7086,5720,7437,6032,4403
"ENSG00000008988",23,17,15,20,15,7
"ENSG00000008989",72,90,71,180,43,52
"ENSG00000008990",63,41,47,93,60,36
"ENSG00000008991",1,6,1,2,4,0
"ENSG00000008992",28,36,11,23,25,22
"ENSG00000008993",2,4,2,0,0,1
"ENSG00000008994",0,1,0,2,1,0
"ENSG00000008995",31,50,35,43,16,17
"ENSG00000008996",1,1,1,1,0,3
"ENSG00000008997",0,1,2,2,0,0
"ENSG00000008998",5,39,35,18,21,11
"ENSG00000008999",0,0,0,0,0,1
"ENSG00000009000",0,0,1,2,1,0
"ENSG00000009001",0,1,2,1,1,1
"ENSG00000009002",1,0,0,1,1,0
"ENSG00000009003",6,4,9,14,4,8
"ENSG00000009004",1,0,4,5,0,0
"ENSG00000009005",3174,3488,5730,8554,4448,4653
"ENSG00000009006",10,3,12,15,2,2
"ENSG00000009007",223,217,295,432,165,227
"ENSG00000009008",0,1,4,0,1,0
"ENSG00000009009",0,0,0,1,0,2
"ENSG00000009010",60,24,20,66,34,54
"ENSG00000009011",1,0,1,0,0,0
"ENSG00000009012",0,0,0,0,1,1
"ENSG00000009013",118,215,100,82,166,229
"ENSG00000009014",117,238,165,202,77,228
"ENSG00000009015",0,2,0,0,0,1
"ENSG00000009016",7,6,8,8,2,6
"ENSG00000009017",1,2,0,0,0,1
"ENSG00000009018",4,8,4,6,2,1
"ENSG00000009019",1,1,1,0,2,3
"ENSG00000009020",69,114,74,72,96,75
"ENSG00000009021",20,27,11,11,14,9
"ENSG00000009022",11,135,85,62,32,72
"ENSG00000009023",66,192,103,89,83,143
"ENSG00000009024",73,65,52,95,48,128
"ENSG00000009025",1451,810,490,1264,520,714
"ENSG00000009026",13,9,15,8,8,7
"ENSG00000009027",1,1,0,0,0,0
"ENSG00000009028",0,0,1,0,1,4
"ENSG00000009029",270,374,159,417,264,241
"ENSG00000009030",0,0,0,0,0,0
"ENSG00000009031",23,29,6,11,3,20
"ENSG00000009032",3,1,1,2,1,0
"ENSG00000009033",11,11,6,16,17,19
"ENSG00000009034",17,52,39,40,21,45
"ENSG00000009035",6,2,5,2,6,1
"ENSG00000009036",158,129,169,97,99,141
"ENSG00000009037",1,1,0,2,0,1
"ENSG00000009038",167,100,226,23,79,196
"ENSG00000009039",4,0,2,11,5,8
"ENSG00000009040",4,6,4,4,2,5
"ENSG00000009041",120,392,155,111,188,246
"ENSG00000009042",2,0,1,2,0,0
"ENSG00000009043",1,0,0,2,1,0
"ENSG00000009044",454,123,146,323,623,225
"ENSG00000009045",0,0,3,0,3,0
"ENSG00000009046",26,8,19,14,6,10
"ENSG00000009047",0,5,2,5,0,4
"ENSG00000009048",19,24,37,51,17,22
"ENSG00000009049",17,8,16,14,5,12
"ENSG00000009050",0,0,0,0,0,0
"ENSG00000009051",0,0,1,0,0,0
"ENSG00000009052",3,5,5,6,4,2
"ENSG00000009053",4224,7075,4541,6637,4133,3683
"ENSG00000009054",532,405,337,284,123,256
"ENSG00000009055",0,0,2,1,1,1
"ENSG00000009056",18,8,9,7,5,7
"ENSG00000009057",22,25,23,13,6,42
"ENSG00000009058",13,6,3,2,4,6
"ENSG00000009059",114,112,54,52,119,166
"ENSG00000009060",1,0,0,0,1,0
"ENSG00000009061",0,2,0,1,0,0
"ENSG00000009062",20,7,9,16,6,10
"ENSG00000009063",195,100,60,160,66,188
"ENSG00000009064",0,0,0,0,0,1
"ENSG00000009065",0,1,4,1,0,1
"ENSG00000009066",2,0,2,2,0,2
"ENSG00000009067",33,14,14,12,3,29
"ENSG00000009068",0,0,1,0,1,0
"ENSG00000009069",3,5,3,1,5,0
"ENSG00000009070",0,0,0,0,0,0
"ENSG00000009071",24,81,80,92,82,144
"ENSG00000009072",8,8,12,4,7,6
"ENSG00000009073",0,0,1,0,0,0
"ENSG00000009074",3,0,3,0,2,8
"ENSG00000009075",15,28,8,11,21,5
"ENSG00000009076",62,119,59,119,112,157
"ENSG00000009077",164,323,294,579,285,455
"ENSG00000009078",2,0,0,5,1,0
"ENSG00000009079",1,0,0,2,0,0
"ENSG00000009080",25,12,13,18,8,15
"ENSG00000009081",25,36,26,38,13,38
"ENSG00000009082",0,1,0,4,2,1
"ENSG00000009083",19,9,11,18,22,14
"ENSG00000009084",51,25,55,129,39,47
"ENSG00000009085",794,651,381,1222,311,547
"ENSG00000009086",1,1,0,1,0,0
"ENSG00000009087",0,1,0,0,0,0
"ENSG00000009088",11,17,2,15,4,12
"ENSG00000009089",0,0,1,1,0,1
"ENSG00000009090",1636,1275,935,1094,573,849
"ENSG00000009091",8,4,6,0,1,0
"ENSG00000009092",10,2,10,10,4,14
"ENSG00000009093",0,0,0,0,0,0
"ENSG00000009094",10,52,37,44,34,17
"ENSG00000009095",29,23,37,31,22,8
"ENSG00000009096",1,3,3,3,0,2
"ENSG00000009097",0,6,6,6,5,1
"ENSG00000009098",54,81,53,87,26,46
"ENSG00000009099",6,4,3,8,2,1
"ENSG00000009100",2,0,1,0,0,1
"ENSG00000009101",0,0,0,0,0,0
"ENSG00000009102",281,144,110,238,151,137
"ENSG00000009103",0,0,0,0,0,0
"ENSG00000009104",27,63,20,63,26,50
"ENSG00000009105",161,294,121,100,144,87
"ENSG00000009106",30,29,33,77,22,36
"ENSG00000009107",1,3,5,6,7,1
"ENSG00000009108",13,8,5,9,5,5
"ENSG00000009109",2,3,7,7,2,6
"ENSG00000009110",1,0,2,0,0,2
"ENSG00000009111",3,0,1,0,1,2
"ENSG00000009112",186,139,281,194,145,127
"ENSG00000009113",70,16,88,45,39,86
"ENSG00000009114",19,10,13,6,5,30
"ENSG00000009115",14,11,22,25,26,19
"ENSG00000009116",8,7,5,11,3,14
"ENSG00000009117",0,0,0,0,3,0
"ENSG00000009118",1,2,4,5,0,2
"ENSG00000009119",5,0,4,3,4,1
"ENSG00000009120",96,61,206,105,49,77
"ENSG00000009121",4,4,1,0,2,6
"ENSG00000009122",96,105,49,216,67,113
"ENSG00000009123",31,31,31,14,18,37
"ENSG00000009124",28,55,77,45,6,38
"ENSG00000009125",0,0,1,1,0,0
"ENSG00000009126",5,5,13,12,4,2
"ENSG00000009127",177,234,532,385,581,659
"ENSG00000009128",0,0,0,1,1,0
"ENSG00000009129",2094,3517,1530,2245,2002,1215
"ENSG00000009130",34,41,24,29,50,28
"ENSG00000009131",0,1,1,3,0,0
"ENSG00000009132",0,0,0,0,0,0
"ENSG00000009133",73,62,94,140,86,62
"ENSG00000009134",1,2,1,0,1,1
"ENSG00000009135",1,0,1,3,0,1
"ENSG00000009136",34,36,32,23,13,21
"ENSG00000009137",3,0,0,0,0,0
"ENSG00000009138",1,6,3,3,1,4
"ENSG00000009139",2,0,1,0,0,2
"ENSG00000009140",67,100,41,55,23,99
"ENSG00000009141",2,0,0,1,1,1
"ENSG00000009142",1,7,1,4,3,3
"ENSG00000009143",1,3,0,0,0,1
"ENSG00000009144",0,1,1,0,0,0
"ENSG00000009145",58,115,114,130,45,103
"ENSG00000009146",92,120,78,93,68,90
"ENSG00000009147",1,3,1,4,0,1
"ENSG00000009148",4,6,3,2,7,5
"ENSG00000009149",23,24,13,50,28,25
"ENSG00000009150",1040,1860,1250,1242,968,486
"ENSG00000009151",712,958,262,835,448,201
"ENSG00000009152",0,0,0,0,0,0
"ENSG00000009153",1,0,0,0,2,1
"ENSG00000009154",780,1093,535,1456,371,814
"ENSG00000009155",740,622,225,400,461,149
"ENSG00000009156",2,0,0,0,2,0
"ENSG00000009157",1,0,1,0,1,1
"ENSG00000009158",60,194,80,134,102,44
"ENSG00000009159",8,9,22,21,15,21
"ENSG00000009160",0,1,0,1,0,1
"ENSG00000009161",0,1,2,0,1,0
"ENSG00000009162",538,304,504,723,354,581
"ENSG00000009163",0,0,0,0,1,0
"ENSG00000009164",0,0,0,1,0,0
"ENSG00000009165",4,6,6,4,4,7
"ENSG00000009166",0,0,1,1,0,0
"ENSG00000009167",115,122,314,177,98,128
"ENSG00000009168",10,9,7,10,6,26
"ENSG00000009169",0,2,1,0,1,0
"ENSG00000009170",8,14,39,11,27,34
"ENSG00000009171",4,2,9,3,4,3
"ENSG00000009172",2,3,4,2,3,0
"ENSG00000009173",9,10,11,6,2,2
"ENSG00000009174",2,5,2,5,2,0
"ENSG00000009175",0,0,0,1,2,0
"ENSG00000009176",2,9,3,1,2,1
"ENSG00000009177",24,42,28,23,29,21
"ENSG00000009178",300,261,185,643,267,218
"ENSG00000009179",7,10,17,12,7,12
"ENSG00000009180",0,0,0,0,0,0
"ENSG00000009181",29,26,23,20,20,32
"ENSG00000009182",1,0,2,0,1,0
"ENSG00000009183",0,0,0,1,1,0
"ENSG00000009184",0,1,1,0,2,0
"ENSG00000009185",7,3,9,7,2,0
"ENSG00000009186",51,87,70,102,62,59
"ENSG00000009187",0,1,0,0,0,0
"ENSG00000009188",376,421,369,211,491,207
"ENSG00000009189",0,1,0,2,0,0
"ENSG00000009190",0,0,0,0,0,0
"ENSG00000009191",0,1,1,0,0,0
"ENSG00000009192",2,3,8,2,1,1
"ENSG00000009193",0,0,1,0,1,0
"ENSG00000009194",49,53,39,61,28,56
"ENSG00000009195",1,0,0,1,2,2
"ENSG00000009196",23,10,32,58,32,15
"ENSG00000009197",1,1,0,0,0,0
"ENSG00000009198",1,1,0,0,0,1
"ENSG00000009199",5,12,15,24,27,4
"ENSG00000009200",16,13,8,8,3,17
"ENSG00000009201",10,9,4,7,12,26
"ENSG00000009202",0,0,0,2,0,0
"ENSG00000009203",0,1,0,0,0,1
"ENSG00000009204",2,1,0,1,0,1
"ENSG00000009205",0,1,2,0,1,0
"ENSG00000009206",96,33,105,195,89,72
"ENSG00000009207",6,15,5,5,10,8
"ENSG00000009208",0,1,0,0,0,0
"ENSG00000009209",84,128,43,126,73,84
"ENSG00000009210",0,0,0,0,0,0
"ENSG00000009211",9,4,10,36,12,2
"ENSG00000009212",1,0,0,1,0,0
"ENSG00000009213",0,1,1,0,0,1
"ENSG00000009214",33,76,11,29,47,35
"ENSG00000009215",36,32,17,20,13,24
"ENSG00000009216",0,0,0,1,2,0
"ENSG00000009217",0,0,0,1,0,0
"ENSG00000009218",2,0,1,0,1,1
"ENSG00000009219",0,0,0,4,0,1
"ENSG00000009220",0,0,1,1,0,0
"ENSG00000009221",74,59,106,70,67,109
"ENSG00000009222",0,0,1,0,1,1
"ENSG00000009223",0,1,0,0,1,0
"ENSG00000009224",66,95,139,73,28,50
"ENSG00000009225",0,0,0,0,0,0
"ENSG00000009226",615,223,541,362,301,613
"ENSG00000009227",1,1,0,0,1,2
"ENSG00000009228",1,0,0,0,0,1
"ENSG00000009229",0,0,0,1,1,0
"ENSG00000009230",128,69,67,25,35,34
"ENSG00000009231",132,163,50,60,131,136
"ENSG00000009232",267,284,185,285,241,164
"ENSG00000009233",1,0,0,0,1,1
"ENSG00000009234",22,7,19,30,7,12
"ENSG00000009235",0,1,1,1,1,0
"ENSG00000009236",8,19,14,6,11,10
"ENSG00000009237",0,1,0,0,0,2
"ENSG00000009238",0,0,1,1,2,1
"ENSG00000009239",0,0,3,1,0,0
"ENSG00000009240",1,0,2,1,0,1
"ENSG00000009241",0,0,0,0,0,0
"ENSG00000009242",179,118,116,149,45,234
"ENSG00000009243",42,46,46,24,20,33
"ENSG00000009244",21,18,7,11,7,10
"ENSG00000009245",0,0,0,0,1,1
"ENSG00000009246",1,0,0,0,1,1
"ENSG00000009247",5,4,3,3,1,3
"ENSG00000009248",0,0,2,2,1,0
"ENSG00000009249",0,6,3,0,0,6
"ENSG00000009250",7,24,10,8,5,13
"ENSG00000009251",5,6,11,18,5,11
"ENSG00000009252",256,283,139,187,142,267
"ENSG00000009253",1698,1282,1964,1124,1350,1826
"ENSG00000009254",0,0,0,0,1,2
"ENSG00000009255",0,0,0,0,0,0
"ENSG00000009256",1,0,1,1,1,1
"ENSG00000009257",106,106,88,104,40,26
"ENSG00000009258",1,0,0,0,0,0
"ENSG00000009259",1,0,0,0,1,1
"ENSG00000009260",1,1,1,0,1,0
"ENSG00000009261",48,51,52,100,26,22
"ENSG00000009262",0,1,0,0,0,0
"ENSG00000009263",1,2,0,1,0,0
"ENSG00000009264",2,2,1,5,1,2
"ENSG00000009265",1,0,0,1,0,0
"ENSG00000009266",0,1,0,0,1,0
"ENSG00000009267",57,43,14,56,17,67
"ENSG00000009268",0,2,0,2,1,0
"ENSG00000009269",0,2,0,0,0,0
"ENSG00000009270",5,14,3,4,10,4
"ENSG00000009271",1,1,0,1,0,0
"ENSG00000009272",149,81,82,74,93,72
"ENSG00000009273",0,0,0,0,0,0
"ENSG00000009274",26,111,35,131,66,23
"ENSG00000009275",1,1,3,1,0,1
"ENSG00000009276",22,46,23,23,37,14
"ENSG00000009277",29,33,16,17,40,33
"ENSG00000009278",0,13,5,19,9,5
"ENSG00000009279",0,0,0,0,0,0
"ENSG00000009280",3,5,3,6,10,3
"ENSG00000009281",1,1,1,0,0,0
